codelen	nnei	nind	nnon	npat	nsite	pCL	pFN	pCL2	pFN2	pCF	q
1071	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
10	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
134	35	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
152	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
795	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
139	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
164	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
552	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
186	59	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
54	88	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1193	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
485	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
63	65	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
49	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
138	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
56	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
245	91	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
59	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
141	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
94	141	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
185	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
95	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1115	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
63	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
471	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
620	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
830	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
998	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
113	110	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
351	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
273	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
170	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
238	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
45	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
259	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
70	41	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
43	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
363	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
435	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
133	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
24	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
390	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
43	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
293	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
295	32	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
266	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
406	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
288	43	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
310	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
300	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
239	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
360	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
338	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
432	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1841	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
917	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
785	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
343	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
14	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
481	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
34	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1062	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
190	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
327	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
62	35	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1154	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
619	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
594	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
440	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
515	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
440	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
348	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
138	30	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
36	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1081	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
489	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
896	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
43	30	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
208	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
522	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
521	65	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
71	191	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
961	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
111	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
183	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
459	63	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
112	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
774	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
217	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
353	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
131	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
72	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
25	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
330	50	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
21	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
232	34	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
312	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
313	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
256	42	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
485	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
16	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
126	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
53	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
289	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
167	31	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
448	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
262	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
798	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
70	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
89	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
190	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
95	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
53	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
50	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
9	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
90	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
75	96	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
404	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
263	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
141	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
87	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
315	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
139	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
213	38	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
163	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
511	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
166	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
660	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
183	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
676	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
506	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
183	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
572	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
135	149	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
756	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
983	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
464	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
188	38	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
130	192	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
401	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1039	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
498	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
148	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
414	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
645	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
116	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
259	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
195	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
363	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
375	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
290	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
700	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
713	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
455	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
226	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
162	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
38	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
37	78	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
62	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
46	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
220	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
956	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
21	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
80	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
577	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
673	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
162	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
142	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
808	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
362	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
126	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
94	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
179	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
174	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
306	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
298	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
311	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1309	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
752	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
324	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
23	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
85	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
78	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
137	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
320	44	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
339	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
260	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
550	31	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
416	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
318	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
38	24	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
463	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
350	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
533	34	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
547	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
135	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
44	48	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
160	66	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
143	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
349	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
256	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
318	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
501	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
430	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
376	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1028	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
216	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
74	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
259	18	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
777	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
265	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
125	54	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
975	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
324	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
116	76	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
238	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
583	17	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
728	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
830	28	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
85	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1509	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
421	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
62	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1058	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
32	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
381	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
257	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
487	17	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1006	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1106	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
230	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
192	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
778	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
883	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
593	32	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
35	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
108	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1662	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
107	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
401	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
143	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
478	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
478	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
435	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
576	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
234	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
791	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
484	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
177	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
327	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
433	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
130	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
454	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
664	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
364	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
100	34	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
701	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
325	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
97	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
420	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
515	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
100	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
292	77	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
284	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
920	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
217	84	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
137	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1044	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1223	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
113	60	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1336	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
109	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
333	18	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
10	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
132	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
246	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
97	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
253	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
694	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
480	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1045	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
55	29	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
168	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
302	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
127	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
46	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
174	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
68	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
90	382	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
429	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
290	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
54	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
72	56	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	160	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
184	42	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
565	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
131	49	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
281	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
993	50	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1381	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
98	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1214	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
619	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
761	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
162	239	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
554	24	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
102	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
74	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
81	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
494	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
99	70	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
355	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
173	24	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
333	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
143	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
132	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
177	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
334	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
22	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
70	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
56	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
66	79	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
185	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
104	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
119	17	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
93	126	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
227	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
215	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
104	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
118	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
31	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
68	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
113	33	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
190	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
167	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
